Word,Entity
,
What,o
times,o
are,o
available,o
?,o
,
I,o
want,o
to,o
see,o
it,o
1st,B-show_date
of,I-show_date
March,I-show_date
",",o
in,o
imax,B-show_type
",",o
at,o
Raven,B-theater_name
Film,I-theater_name
center,I-theater_name
.,o
,
Okay,o
.,o
,
No,o
.,o
Thanks,o
for,o
your,o
help,o
.,o
,
I,o
wish,o
to,o
search,o
for,o
a,o
movie,o
at,o
Tiburon,B-theater_name
Playhouse,I-theater_name
.,o
,
Could,o
you,o
please,o
find,o
the,o
movie,o
in,o
Tiburon,B-location
?,o
,
I,o
prefer,o
Long,B-movie_name
Shot,I-movie_name
.,o
,
Nope,o
.,o
This,o
time,o
I,o
not,o
interested,o
in,o
booking,o
now,o
.,o
Which,o
time,o
shall,o
I,o
see,o
it,o
?,o
,
I,o
wish,o
to,o
see,o
it,o
on,o
the,B-show_date
9th,I-show_date
.,o
,
It,o
is,o
great,o
.,o
That,o
is,o
what,o
I,o
want,o
.,o
,
Can,o
you,o
find,o
me,o
a,o
movie,o
shown,o
in,o
Vallejo,B-location
,
Can,o
you,o
search,o
regular,B-show_type
show,o
movies,o
shown,o
in,o
Santa,B-location
Clara,I-location
,
Any,o
other,o
movies,o
available,o
?,o
,
Long,B-movie_name
shot,I-movie_name
sounds,o
great,o
.,o
I,o
want,o
to,o
watch,o
on,o
the,B-show_date
11th,I-show_date
at,o
AMC,B-theater_name
Mercado,I-theater_name
,
What,o
is,o
the,o
cost,o
of,o
the,o
ticket,o
?,o
,
ok,o
perfect,o
,
No,o
not,o
now,o
,
No,o
thats,o
it,o
,
I,o
want,o
to,o
watch,o
a,o
movie,o
.,o
,
I,o
want,o
to,o
watch,o
a,o
movie,o
in,o
Larkspur,B-location
.,o
I,o
want,o
to,o
watch,o
some,o
Horror,B-genre
movies,o
.,o
,
Yes,o
",",o
I,o
want,o
to,o
watch,o
The,B-movie_name
Curse,I-movie_name
of,I-movie_name
La,I-movie_name
Llorona,I-movie_name
.,o
,
What,o
are,o
the,o
showtimes,o
for,o
the,o
1st,B-show_date
of,I-show_date
March,I-show_date
?,o
,
Where,o
is,o
the,o
theater,o
located,o
?,o
,
Great,o
!,o
That,o
's,o
all,o
I,o
need,o
.,o
,
I,o
need,o
help,o
finding,o
a,o
movie,o
to,o
watch,o
.,o
,
I,o
'm,o
in,o
Redwood,B-location
City,I-location
.,o
Are,o
there,o
any,o
Adventure,B-genre
movies,o
playing,o
at,o
Century,B-theater_name
Redwood,B-location
City,I-location
?,o
,
Shazam,B-movie_name
!,I-movie_name
sounds,o
good,o
.,o
What,o
times,o
are,o
available,o
?,o
,
On,o
March,B-show_date
4th,I-show_date
.,o
,
How,o
much,o
is,o
a,o
ticket,o
?,o
,
What,o
is,o
the,o
address,o
?,o
,
Sounds,o
good,o
.,o
That,o
's,o
what,o
I,o
needed,o
.,o
,
I,o
'm,o
looking,o
for,o
a,o
movie,o
at,o
CineLux,B-theater_name
Tennant,I-theater_name
Station,I-theater_name
.,o
,
Something,o
in,o
Adventure,B-genre
at,o
Morgan,B-location
Hill,I-location
",",o
a,o
regular,B-show_type
show,o
.,o
,
Shazam,B-movie_name
sounds,o
good,o
",",o
what,o
times,o
are,o
there,o
for,o
Monday,B-show_date
next,I-show_date
week,I-show_date
?,o
,
Sounds,o
good,o
.,o
,
No,o
",",o
that,o
's,o
all,o
.,o
,
I,o
'm,o
looking,o
for,o
a,o
movie,o
.,o
,
Look,o
in,o
Santa,B-location
Rosa,I-location
.,o
,
What,o
time,o
is,o
After,B-movie_name
playing,o
later,B-show_date
today,I-show_date
?,o
,
I,o
need,o
an,o
address,o
.,o
,
Awesome,o
.,o
I,o
do,o
n't,o
need,o
anything,o
else,o
.,o
,
I,o
'm,o
looking,o
for,o
a,o
movie,o
to,o
see,o
preferably,o
in,o
Livermore,B-location
.,o
,
What,o
else,o
do,o
you,o
have,o
?,o
,
I,o
'd,o
like,o
to,o
see,o
High,B-movie_name
Life,I-movie_name
.,o
I,o
'd,o
like,o
to,o
see,o
a,o
3d,B-show_type
show,o
.,o
What,o
time,o
could,o
I,o
see,o
it,o
?,o
,
The,o
day,B-show_date
after,I-show_date
tomorrow,I-show_date
.,o
,
What,o
is,o
the,o
genre,o
?,o
,
That,o
's,o
perfect,o
",",o
I,o
'm,o
all,o
set,o
.,o
,
I,o
would,o
love,o
to,o
watch,o
a,o
movie,o
right,o
now,o
.,o
What,o
's,o
playing,o
right,o
now,o
?,o
,
Find,o
movies,o
in,o
the,o
Santa,B-location
Rosa,I-location
area,o
please,o
.,o
,
Eh,o
",",o
I,o
kind,o
of,o
want,o
to,o
watching,o
something,o
a,o
little,o
more,o
regular,B-show_type
.,o
Can,o
you,o
find,o
what,o
is,o
playing,o
at,o
the,o
Airport,B-theater_name
Stadium,I-theater_name
Cinemas,I-theater_name
?,o
,
Curse,B-movie_name
of,I-movie_name
La,I-movie_name
Llorona,I-movie_name
sounds,o
great,o
.,o
What,o
time,o
is,o
it,o
playing,o
?,o
,
I,o
plan,o
on,o
going,o
to,o
the,o
theater,o
Friday,B-show_date
next,I-show_date
week,I-show_date
.,o
,
Gosh,o
",",o
that,o
's,o
kind,o
of,o
late,o
.,o
How,o
much,o
is,o
a,o
ticket,o
?,o
,
That,o
's,o
not,o
too,o
bad,o
.,o
,
No,o
",",o
not,o
right,o
now,o
",",o
but,o
thank,o
you,o
.,o
,
Find,o
me,o
please,o
a,o
movie,o
to,o
watch,o
at,o
Airport,B-theater_name
Stadium,I-theater_name
Cinemas,I-theater_name
,
In,o
Santa,B-location
Rosa,I-location
search,o
me,o
please,o
.,o
,
Find,o
me,o
something,o
else,o
please,o
.,o
,
Is,o
perfect,o
The,B-movie_name
Curse,I-movie_name
of,I-movie_name
La,I-movie_name
Llorona.At,o
what,o
time,o
can,o
I,o
watch,o
?,o
,
It,o
will,o
be,o
perfect,o
for,o
me,o
to,o
watch,o
on,o
next,B-show_date
Friday,I-show_date
.,o
,
Sounds,o
perfect,o
.,o
,
No,o
",",o
I,o
dont,o
want,o
now.That,o
is,o
all,o
I,o
need,o
now,o
,
Hey,o
",",o
I,o
want,o
a,o
movie,o
.,o
Find,o
me,o
one,o
in,o
San,B-location
Ramon,I-location
",",o
please,o
.,o
A,o
good,o
one,o
this,o
time,o
!,o
,
Cool,o
",",o
but,o
find,o
some,o
other,o
ones,o
too,o
please,o
.,o
I,o
love,o
Adventure,B-genre
movies,o
.,o
,
Yeah,o
",",o
I,o
heard,o
of,o
that,o
one,o
!,o
I,o
want,o
to,o
see,o
Shazam,B-movie_name
then,o
.,o
What,o
showtimes,o
are,o
there,o
today,o
?,o
Actually,o
I,o
'm,o
free,o
on,o
the,B-show_date
2nd,I-show_date
.,o
,
Yeah,o
!,o
That,o
works,o
.,o
,
No,o
",",o
I,o
do,o
n't,o
want,o
to,o
purchase,o
them,o
ahead,o
of,o
time,o
.,o
I,o
do,o
n't,o
need,o
to,o
.,o
But,o
thank,o
you,o
!,o
,
Can,o
you,o
help,o
me,o
find,o
a,o
movie,o
to,o
watch,o
?,o
,
I,o
prefer,o
Union,B-location
City,I-location
.,o
,
Can,o
you,o
find,o
some,o
other,o
choices,o
?,o
I,o
prefer,o
an,o
adventure,B-genre
movie,o
at,o
Century,B-theater_name
Union,I-theater_name
Landing,I-theater_name
.,o
,
Shazam,B-movie_name
!,I-movie_name
sounds,o
good,o
.,o
,
Not,o
at,o
this,o
time,o
.,o
What,o
time,o
is,o
it,o
playing,o
?,o
,
I,o
would,o
like,o
to,o
see,o
it,o
at,o
an,o
imax,B-show_type
show,o
on,o
March,B-show_date
4th,I-show_date
.,o
,
Are,o
there,o
any,o
other,o
times,o
available,o
?,o
,
No,o
",",o
thank,o
you,o
.,o
,
Please,o
find,o
me,o
a,o
non-fiction,B-genre
movie,o
at,o
the,o
Roxie,B-theater_name
Theater,I-theater_name
.,o
,
Please,o
search,o
in,o
the,o
San,B-location
Francisco,I-location
area,o
.,o
,
JT,B-movie_name
LeRoy,I-movie_name
works,o
for,o
me,o
.,o
,
No,o
.,o
That,o
's,o
ok,o
.,o
I,o
'm,o
interested,o
in,o
the,o
time,o
for,o
a,o
regular,B-show_type
show,o
.,o
,
Let,o
's,o
try,o
the,o
day,B-show_date
after,I-show_date
tomorrow,I-show_date
.,o
,
Ok.,o
Great,o
.,o
That,o
's,o
all,o
for,o
now,o
.,o
,
Can,o
you,o
help,o
me,o
find,o
an,o
adventure,B-genre
movie,o
showing,o
in,o
concord,B-location
?,o
,
Shazam,B-movie_name
!,I-movie_name
sounds,o
great,o
!,I-movie_name
,
No,o
",",o
not,o
at,o
the,o
moment,o
.,o
,
Yeah,o
",",o
what,o
time,o
can,o
I,o
go,o
see,o
the,o
movie,o
?,o
,
I,o
'd,o
like,o
to,o
go,o
watch,o
it,o
next,B-show_date
wednesday,I-show_date
.,o
,
Awesome,o
",",o
thats,o
all,o
I,o
need,o
to,o
know,o
.,o
,
I,o
'm,o
looking,o
for,o
a,o
3d,B-show_type
movie,o
in,o
Brentwood,B-location
.,o
,
No,o
.,o
Also,o
",",o
you,o
can,o
look,o
at,o
any,o
theatre,o
.,o
,
No,o
",",o
what,o
other,o
movies,o
are,o
there,o
?,o
,
Perfect,o
",",o
I,o
'll,o
go,o
with,o
The,B-movie_name
Curse,I-movie_name
of,I-movie_name
La,I-movie_name
Llorona,I-movie_name
.,o
,
no,o
",",o
please,o
do,o
n't,o
purchase,o
it,o
now,o
.,o
,
What,o
time,o
is,o
it,o
available,o
to,o
watch,o
?,o
,
On,o
the,B-show_date
7th,I-show_date
.,o
,
Perfect,o
.,o
,
Nope,o
",",o
I,o
'm,o
all,o
set,o
.,o
,
I,o
'm,o
really,o
bored,o
.,o
Can,o
you,o
find,o
me,o
a,o
movie,o
to,o
watch,o
in,o
Union,B-location
City,I-location
?,o
,
Nah,o
I,o
've,o
already,o
seen,o
those,o
.,o
Find,o
me,o
something,o
else,o
.,o
,
Hotel,B-movie_name
Mumbai,I-movie_name
!,o
Yes,o
!,o
Will,o
there,o
be,o
a,o
showing,o
at,o
Century,B-theater_name
Union,I-theater_name
Landing,I-theater_name
?,o
,
On,o
March,B-show_date
1st,I-show_date
.,o
,
That,o
's,o
a,o
little,o
late,o
",",o
but,o
it,o
sounds,o
good,o
.,o
Thank,o
you,o
that,o
will,o
be,o
all,o
I,o
need,o
.,o
,
I,o
am,o
looking,o
for,o
something,o
to,o
see,o
in,o
the,o
movies,o
.,o
What,o
is,o
there,o
in,o
theaters,o
?,o
,
I,o
am,o
looking,o
for,o
movies,o
in,o
San,B-location
Ramon,I-location
.,o
,
I,o
am,o
not,o
interested,o
in,o
those,o
",",o
are,o
there,o
any,o
Adventure,B-genre
movies,o
?,o
,
Yes,o
",",o
I,o
want,o
to,o
go,o
see,o
Shazam,B-movie_name
!,I-movie_name
,
No,o
",",o
not,o
right,o
now,o
.,o
,
What,o
are,o
the,o
schedules,o
for,o
the,o
movie,o
on,o
the,o
2nd,B-show_date
of,I-show_date
March,I-show_date
?,o
,
What,o
other,o
times,o
are,o
there,o
?,o
,
That,o
sounds,o
great,o
.,o
,
No,o
",",o
that,o
would,o
be,o
all,o
.,o
,
I,o
wan,o
na,o
find,o
a,o
movie,o
to,o
watch,o
.,o
Can,o
you,o
search,o
for,o
movies,o
in,o
Alameda,B-location
?,o
,
Hellboy,B-movie_name
sounds,o
good,o
to,o
me,o
.,o
,
Nope,o
",",o
not,o
now,o
.,o
What,o
time,o
can,o
I,o
watch,o
it,o
?,o
I,o
wan,o
na,o
watch,o
it,o
at,o
Alameda,B-theater_name
Theatre,I-theater_name
&,I-theater_name
Cineplex,I-theater_name
.,o
Any,o
type,o
of,o
show,o
is,o
fine,o
.,o
,
I,o
wan,o
na,o
watch,o
it,o
on,o
the,B-show_date
1st,I-show_date
.,o
,
What,o
's,o
the,o
address,o
?,o
,
Sounds,o
good,o
.,o
That,o
's,o
all,o
I,o
need,o
for,o
now,o
.,o
,
I,o
want,o
to,o
watch,o
a,o
Suspense,B-genre
movie,o
at,o
Century,B-theater_name
Cinemas,I-theater_name
.,o
,
Century,o
Cinemas,o
is,o
in,o
San,B-location
Leandro,I-location
.,o
,
Pet,B-movie_name
Sematary,I-movie_name
is,o
perfect,o
.,o
,
No,o
",",o
not,o
now,o
.,o
What,o
time,o
is,o
the,o
showing,o
?,o
,
I,o
want,o
to,o
go,o
on,o
March,B-show_date
3rd,I-show_date
.,o
,
That,o
is,o
perfect,o
",",o
that,o
is,o
all,o
.,o
,
I,o
want,o
to,o
find,o
a,o
movie,o
to,o
watch,o
,
Yes,o
.,o
Search,o
in,o
San,B-location
Bruno,I-location
.,o
,
I,o
want,o
to,o
want,o
at,I-theater_name
Century,B-theater_name
at,I-theater_name
Tanforan,I-theater_name
",",o
find,o
some,o
other,o
movies,o
.,o
,
How,B-movie_name
to,I-movie_name
Train,I-movie_name
Your,I-movie_name
Dragon,I-movie_name
:,I-movie_name
The,I-movie_name
Hidden,I-movie_name
World,I-movie_name
is,o
perfect,o
,
No,o
i,o
do,o
n't,o
want,o
.,o
What,o
time,o
i,o
can,o
watch,o
,
I,o
want,o
to,o
watch,o
on,o
1st,B-show_date
of,I-show_date
this,I-show_date
month,I-show_date
.,o
,
Ok.,o
That,o
is,o
all,o
i,o
need,o
,
I,o
need,o
to,o
find,o
a,o
movie,o
to,o
watch,o
.,o
,
Can,o
you,o
check,o
for,o
a,o
regular,B-show_type
showing,o
of,o
a,o
horror,B-genre
movie,o
in,o
Redwood,B-location
City,I-location
.,o
,
The,o
Curse,B-movie_name
of,I-movie_name
La,I-movie_name
Llorona,I-movie_name
sounds,o
great,o
.,o
,
No,o
.,o
That,o
's,o
ok.,o
What,o
time,o
is,o
it,o
playing,o
.,o
,
Please,o
check,o
the,o
1st,B-show_date
of,I-show_date
this,I-show_date
month,I-show_date
.,o
,
Sounds,o
perfect,o
.,o
That,o
's,o
all,o
.,o
,
Can,o
you,o
help,o
me,o
find,o
a,o
Comic,B-genre
movie,o
?,o
,
I,o
also,o
like,o
drama,B-genre
movies,o
.,o
Can,o
you,o
find,o
a,o
movie,o
in,o
Sebastopol,B-location
?,o
,
Can,o
you,o
find,o
other,o
movies,o
?,o
I,o
want,o
to,o
see,o
an,o
IMAX,o
movie,o
at,o
Rialto,B-theater_name
Cinemas,I-theater_name
.,o
,
The,B-movie_name
Best,I-movie_name
of,I-movie_name
Enemies,I-movie_name
sounds,o
good,o
.,o
,
What,o
times,o
do,o
you,o
have,o
available,o
?,o
I,o
do,o
n't,o
want,o
to,o
buy,o
them,o
right,o
now,o
.,o
,
March,B-show_date
1st,I-show_date
.,o
,
What,o
is,o
the,o
theater,o
's,o
address,o
?,o
,
How,o
much,o
is,o
a,o
ticket,o
?,o
,
That,o
is,o
all,o
I,o
need,o
",",o
thank,o
you,o
.,o
,
Life,o
is,o
very,o
enthuastic,o
and,o
energitic,o
",",o
i,o
need,o
to,o
enjoy,o
it,o
almost,o
every,o
moment,o
in,o
my,o
life,o
.,o
Will,o
you,o
find,o
a,o
movie,o
to,o
watch,o
?,o
Any,o
type,o
of,o
movies,o
is,o
opt,o
for,o
me,o
.,o
,
Find,o
movies,o
in,o
San,B-location
Francisco,I-location
area,o
?,o
,
I,o
like,o
Ash,B-movie_name
Is,I-movie_name
Purest,I-movie_name
White,I-movie_name
.,o
,
No,o
",",o
thanks,o
",",o
I,o
do,o
n't,o
want,o
it,o
now,o
?,o
,
I,o
need,o
the,o
time,o
to,o
watch,o
that,o
movie,o
.,o
will,o
you,o
find,o
the,o
time,o
to,o
watch,o
?,o
,
I,o
want,o
it,o
on,o
Saturday,B-show_date
this,I-show_date
week,I-show_date
.,o
,
whether,o
any,o
other,o
time,o
is,o
available,o
and,o
i,o
need,o
to,o
watch,o
a,o
imax,B-show_type
show,o
and,o
need,o
to,o
watch,o
at,o
Embarcadero,B-theater_name
Center,I-theater_name
Cinema,I-theater_name
.,o
,
Ok,o
its,o
great,o
and,o
its,o
suits,o
me,o
,
No,o
",",o
Thanks,o
for,o
your,o
immense,o
help,o
,
Can,o
you,o
help,o
me,o
find,o
Biographical,B-genre
movies,o
to,o
watch,o
?,o
It,o
's,o
been,o
a,o
while,o
since,o
I,o
've,o
seen,o
one,o
in,o
the,o
theatre,o
.,o
,
I,o
'm,o
looking,o
for,o
movies,o
in,o
Morgan,B-location
Hill,I-location
.,o
,
Breakthrough,B-movie_name
is,o
perfect,o
.,o
Are,o
there,o
any,o
times,o
for,o
the,B-show_date
3rd,I-show_date
?,o
,
Are,o
there,o
any,o
other,o
times,o
?,o
,
Can,o
you,o
try,o
March,B-show_date
1st,I-show_date
at,o
CineLux,B-theater_name
Tennant,I-theater_name
Station,I-theater_name
?,o
,
Sounds,o
good,o
",",o
that,o
's,o
what,o
I,o
needed,o
.,o
,
Can,o
you,o
find,o
me,o
an,o
Imax,o
movie,o
Show,o
?,o
,
search,o
for,o
me,o
in,o
Sebastopol,B-location
.,o
,
The,B-movie_name
best,I-movie_name
of,I-movie_name
enemies,I-movie_name
will,o
be,o
good,o
",",o
find,o
the,o
show,o
time,o
.,o
,
make,o
a,o
search,o
for,o
1st,B-show_date
of,I-show_date
this,I-show_date
month,I-show_date
.,o
,
Find,o
me,o
the,o
details,o
about,o
ticket,o
cost,o
and,o
the,o
theater,o
address,o
.,o
,
That,o
will,o
okay,o
for,o
me,o
.,o
,
No,o
",",o
not,o
now,o
",",o
thanks,o
.,o
,
I,o
'm,o
so,o
bored,o
.,o
I,o
want,o
to,o
get,o
out,o
of,o
the,o
house,o
",",o
maybe,o
see,o
a,o
movie,o
.,o
,
Find,o
me,o
a,o
movie,o
in,o
Santa,B-location
Clara,I-location
.,o
,
I,o
've,o
seen,o
the,o
trailer,o
for,o
Hellboy,B-movie_name
and,o
it,o
looks,o
pretty,o
sick,o
.,o
I,o
want,o
to,o
see,o
that,o
.,o
,
No,o
",",o
not,o
right,o
now,o
.,o
,
Yea,o
",",o
when,o
is,o
the,o
movie,o
playing,o
?,o
,
I,o
'm,o
planning,o
on,o
going,o
to,o
see,o
it,o
on,o
the,o
4th,B-show_date
of,I-show_date
this,I-show_date
month,I-show_date
",",o
as,o
I,o
have,o
off,o
from,o
work,o
.,o
I,o
'm,o
hoping,o
to,o
catch,o
the,o
imax,B-show_type
show,o
at,o
AMC,B-theater_name
Mercado,I-theater_name
.,o
,
How,o
much,o
does,o
a,o
ticket,o
cost,o
?,o
,
Okay,o
",",o
nice,o
.,o
What,o
genre,o
is,o
Hellboy,o
listed,o
as,o
?,o
,
Nice,o
",",o
I,o
love,o
fantasy,o
.,o
,
No,o
",",o
that,o
will,o
be,o
all,o
",",o
but,o
thank,o
you,o
very,o
much,o
for,o
your,o
help,o
.,o
,
I,o
want,o
to,o
watch,o
a,o
a,o
imax,B-show_type
movie,o
.,o
I,o
love,o
the,o
Ghost,B-genre
movies,o
.,o
,
Show,o
me,o
movies,o
for,o
Mountain,B-location
View,I-location
.,o
,
The,B-movie_name
Curse,I-movie_name
of,I-movie_name
La,I-movie_name
Llorona,I-movie_name
sounds,o
good,o
.,o
,
No,o
not,o
right,o
now,o
.,o
What,o
time,o
is,o
it,o
playing,o
?,o
,
Tomorrow,B-show_date
at,o
Century,B-theater_name
Cinema,I-theater_name
,
Is,o
there,o
any,o
other,o
show,o
times,o
?,o
,
No,o
that,o
will,o
be,o
all,o
.,o
,
I,o
'm,o
searching,o
for,o
movies,o
to,o
watch,o
.,o
I,o
prefer,o
Drama,B-genre
movies,o
,
Could,o
you,o
search,o
for,o
movies,o
in,o
Menlo,B-location
Park,I-location
.,o
,
Red,B-movie_name
Joan,I-movie_name
is,o
an,o
excellent,o
one,o
.,o
,
No,o
.,o
I,o
dont,o
want,o
to,o
buy,o
now,o
.,o
,
What,o
time,o
can,o
I,o
see,o
it,o
?,o
I,o
want,o
to,o
watch,o
on,o
the,B-show_date
9th,I-show_date
and,o
a,o
3d,B-show_type
show,o
.,o
,
Whats,o
the,o
ticket,o
fare,o
and,o
address,o
of,o
the,o
theatre,o
?,o
,
Sounds,o
great,o
for,o
me,o
,
No,o
Thats,o
all,o
.,o
Thanks,o
a,o
lot,o
,
Will,o
you,o
help,o
me,o
find,o
a,o
movie,o
?,o
,
Pleasant,B-location
Hill,I-location
.,o
,
Anything,o
else,o
?,o
I,o
am,o
looking,o
for,o
Scary,B-genre
movies,o
.,o
,
Curse,B-movie_name
of,I-movie_name
La,I-movie_name
Llorona,I-movie_name
sounds,o
great,o
.,o
Is,o
it,o
playing,o
on,o
6th,B-show_date
of,I-movie_name
March,I-show_date
?,o
,
How,o
much,o
?,o
,
What,o
's,o
the,o
address,o
?,o
,
Sounds,o
great,o
.,o
,
I,o
'd,o
like,o
to,o
find,o
a,o
movie,o
to,o
see,o
.,o
,
I,o
'd,o
like,o
to,o
see,o
the,o
movie,o
in,o
Union,B-location
City,I-location
",",o
and,o
I,o
'd,o
like,o
it,o
to,o
be,o
a,o
Thriller,B-genre
movie,o
.,o
,
Oh,o
",",o
I,o
'd,o
love,o
Pet,B-movie_name
Sematary,I-movie_name
.,o
,
No,o
",",o
I,o
'm,o
not,o
looking,o
to,o
buy,o
right,o
now,o
.,o
,
Yes,o
",",o
what,o
's,o
the,o
time,o
of,o
that,o
movie,o
?,o
,
I,o
'd,o
like,o
to,o
see,o
it,o
on,o
March,B-show_date
2nd,I-show_date
",",o
and,o
I,o
want,o
it,o
to,o
be,o
a,o
3d,B-show_type
show,o
.,o
,
Great,o
!,o
,
No,o
",",o
that,o
's,o
all,o
.,o
Thanks,o
.,o
,
I,o
want,o
to,o
go,o
to,o
a,o
movie,o
.,o
What,o
's,o
playing,o
?,o
,
Somewhere,o
in,o
San,B-location
Fran,I-location
.,o
,
Let,o
's,o
hear,o
the,o
others,o
.,o
,
Tell,o
me,o
what,o
is,o
showing,o
at,o
the,o
CineLux,B-theater_name
Tennant,I-theater_name
Station,I-theater_name
in,o
Morgan,B-location
Hill,I-location
.,o
,
Ooh,o
.,o
I,o
want,o
to,o
see,o
Pet,B-movie_name
Sematary,I-movie_name
.,o
,
Not,o
right,o
now,o
.,o
What,o
times,o
are,o
available,o
.,o
I,o
'd,o
liek,o
to,o
see,o
it,o
in,o
Imax,o
if,o
possible,o
.,o
,
On,o
the,o
1st,B-show_date
of,I-show_date
March,I-show_date
.,o
,
What,o
genre,o
is,o
this,o
movie,o
?,o
And,o
where,o
is,o
the,o
theatre,o
's,o
located,o
,
Are,o
there,o
any,o
other,o
showtimes,o
?,o
,
No,o
.,o
Thanks,o
for,o
you,o
help,o
.,o
,
Can,o
you,o
search,o
for,o
movies,o
shown,o
in,o
Sonoma,B-location
?,o
,
Long,B-movie_name
Shot,I-movie_name
sounds,o
great,o
.,o
,
No,o
",",o
Do,o
n't,o
buy,o
it,o
now,o
.,o
,
I,o
want,o
to,o
watch,o
the,o
movie,o
on,o
9th,B-show_date
of,I-show_date
this,I-show_date
month,I-show_date
",",o
can,o
you,o
tell,o
me,o
the,o
timing,o
?,o
,
Can,o
you,o
tell,o
me,o
the,o
address,o
of,o
the,o
theater,o
and,o
the,o
price,o
of,o
the,o
ticket,o
?,o
,
Okay,o
",",o
That,o
sounds,o
great,o
.,o
,
No,o
.,o
That,o
will,o
be,o
all,o
.,o
Thank,o
you,o
.,o
,
I,o
would,o
like,o
to,o
find,o
